Kp,Ki,Kd,trial,error,slip
4.5,0.33666666666666667,0.30000000000000004,14,1.636623892508775,False
4.5,0.33666666666666667,0.30000000000000004,15,1.5990194922925027,False
4.5,0.33666666666666667,0.30000000000000004,16,2.662176802847259,True
4.5,0.33666666666666667,0.30000000000000004,17,1.6164700176448248,False
4.5,0.33666666666666667,0.30000000000000004,18,1.5498658423207774,False
4.5,0.33666666666666667,0.30000000000000004,19,3.1008256908725853,True
4.5,0.33666666666666667,0.4,0,1.806328258952106,False
4.5,0.33666666666666667,0.4,1,1.6488445269045866,False
4.5,0.33666666666666667,0.4,2,1.6067669990753113,False
4.5,0.33666666666666667,0.4,3,3.0731982686479875,True
4.5,0.33666666666666667,0.4,4,3.0878899806756737,True
4.5,0.33666666666666667,0.4,5,2.0365417410355526,False
4.5,0.33666666666666667,0.4,6,1.8143904863976623,False
4.5,0.33666666666666667,0.4,7,1.8718493510602023,False
4.5,0.33666666666666667,0.4,8,1.8843235779400687,False
4.5,0.33666666666666667,0.4,9,1.6800499409653462,False
4.5,0.33666666666666667,0.4,10,1.7789715527218106,False
4.5,0.33666666666666667,0.4,11,1.8352244313111536,False
4.5,0.33666666666666667,0.4,12,2.0456817359063435,False
4.5,0.33666666666666667,0.4,13,2.630129093395646,True
4.5,0.33666666666666667,0.4,14,2.5804044289554007,True
4.5,0.33666666666666667,0.4,15,1.809116030035923,False
4.5,0.33666666666666667,0.4,16,2.096137521244489,False
4.5,0.33666666666666667,0.4,17,1.7355340450394694,False
4.5,0.33666666666666667,0.4,18,2.3050018526761535,True
4.5,0.33666666666666667,0.4,19,1.9489594754405344,False
4.5,0.33666666666666667,0.5,0,2.2474893643222176,False
4.5,0.33666666666666667,0.5,1,2.2107459000731366,True
4.5,0.33666666666666667,0.5,2,2.1280343304316482,False
4.5,0.33666666666666667,0.5,3,1.8938589136614499,False
4.5,0.33666666666666667,0.5,4,2.1626921839756945,False
4.5,0.33666666666666667,0.5,5,1.9930787780483155,False
4.5,0.33666666666666667,0.5,6,2.02677546022986,False
4.5,0.33666666666666667,0.5,7,2.1921517627217235,False
4.5,0.33666666666666667,0.5,8,2.057491452993299,False
4.5,0.33666666666666667,0.5,9,2.2471580410691074,False
4.5,0.33666666666666667,0.5,10,1.760689946464439,False
4.5,0.33666666666666667,0.5,11,2.2113337481831357,False
4.5,0.33666666666666667,0.5,12,2.067902185687117,False
4.5,0.33666666666666667,0.5,13,2.183505380222292,False
4.5,0.33666666666666667,0.5,14,2.3876499829628486,True
4.5,0.33666666666666667,0.5,15,1.858888908011985,False
4.5,0.33666666666666667,0.5,16,1.832114679764904,False
4.5,0.33666666666666667,0.5,17,6.111302657933626,True
4.5,0.33666666666666667,0.5,18,1.9563101320668372,False
4.5,0.33666666666666667,0.5,19,2.0241570942111706,False
4.5,0.3911111111111111,0.0,0,2.5350783679241564,True
4.5,0.3911111111111111,0.0,1,1.7169694527995656,False
4.5,0.3911111111111111,0.0,2,1.7060587553828805,False
4.5,0.3911111111111111,0.0,3,1.5919905964719194,False
4.5,0.3911111111111111,0.0,4,1.962675351877537,True
4.5,0.3911111111111111,0.0,5,1.707617027908649,False
4.5,0.3911111111111111,0.0,6,1.6341602040750909,False
4.5,0.3911111111111111,0.0,7,1.530296377768492,False
4.5,0.3911111111111111,0.0,8,1.2741571797750688,False
4.5,0.3911111111111111,0.0,9,1.6587519862796638,False
4.5,0.3911111111111111,0.0,10,1.5614991760293986,False
4.5,0.3911111111111111,0.0,11,2.006292350793718,True
4.5,0.3911111111111111,0.0,12,1.8009679799719391,False
4.5,0.3911111111111111,0.0,13,1.6412524502338963,False
4.5,0.3911111111111111,0.0,14,1.6122830610204832,False
4.5,0.3911111111111111,0.0,15,1.5728333953678704,False
4.5,0.3911111111111111,0.0,16,1.9768393152626502,True
4.5,0.3911111111111111,0.0,17,2.0198429617226723,True
4.5,0.3911111111111111,0.0,18,1.5466731392150883,False
4.5,0.3911111111111111,0.0,19,1.5686686084287098,False
4.5,0.3911111111111111,0.1,0,1.492638311965352,False
4.5,0.3911111111111111,0.1,1,1.630844368294341,True
4.5,0.3911111111111111,0.1,2,1.7863088191778025,False
4.5,0.3911111111111111,0.1,3,2.37095325499957,True
4.5,0.3911111111111111,0.1,4,1.5078358487562573,False
4.5,0.3911111111111111,0.1,5,1.3975547114783513,False
4.5,0.3911111111111111,0.1,6,1.7547857911638292,True
4.5,0.3911111111111111,0.1,7,1.6769712955316571,False
4.5,0.3911111111111111,0.1,8,1.5357027479044911,False
4.5,0.3911111111111111,0.1,9,1.296084284502954,False
4.5,0.3911111111111111,0.1,10,1.5790303300683597,False
4.5,0.3911111111111111,0.1,11,1.480027214009264,False
4.5,0.3911111111111111,0.1,12,1.6008524079012614,False
4.5,0.3911111111111111,0.1,13,1.6312978079880935,False
4.5,0.3911111111111111,0.1,14,1.3996162209045715,False
4.5,0.3911111111111111,0.1,15,2.170030255181938,True
4.5,0.3911111111111111,0.1,16,1.5536784024936305,False
4.5,0.3911111111111111,0.1,17,1.2539074415340552,False
4.5,0.3911111111111111,0.1,18,1.7834324227149254,False
4.5,0.3911111111111111,0.1,19,1.6004356347574278,False
4.5,0.3911111111111111,0.2,0,1.707881558207148,False
4.5,0.3911111111111111,0.2,1,1.5051231964835372,False
4.5,0.3911111111111111,0.2,2,1.6619475279740057,False
4.5,0.3911111111111111,0.2,3,1.5952427252388357,False
4.5,0.3911111111111111,0.2,4,1.4949064889805719,False
4.5,0.3911111111111111,0.2,5,1.4456776100583946,False
4.5,0.3911111111111111,0.2,6,2.6087950596638465,True
4.5,0.3911111111111111,0.2,7,1.699714483016442,False
4.5,0.3911111111111111,0.2,8,1.5511263061435563,False
4.5,0.3911111111111111,0.2,9,1.7250539101059894,False
4.5,0.3911111111111111,0.2,10,1.4826215145655837,False
4.5,0.3911111111111111,0.2,11,1.3812305565287857,False
4.5,0.3911111111111111,0.2,12,1.6069204487180933,False
4.5,0.3911111111111111,0.2,13,2.0215709517500016,False
4.5,0.3911111111111111,0.2,14,1.7341154071457563,False
4.5,0.3911111111111111,0.2,15,1.402135908308571,False
4.5,0.3911111111111111,0.2,16,1.6721459266721497,False
4.5,0.3911111111111111,0.2,17,1.7076908967426134,False
4.5,0.3911111111111111,0.2,18,1.601008684533722,False
4.5,0.3911111111111111,0.2,19,1.7133882845878605,False
4.5,0.3911111111111111,0.30000000000000004,0,1.8712227334178837,False
4.5,0.3911111111111111,0.30000000000000004,1,1.5561324216714492,False
4.5,0.3911111111111111,0.30000000000000004,2,1.7143353570219177,False
4.5,0.3911111111111111,0.30000000000000004,3,1.5988959479694944,False
4.5,0.3911111111111111,0.30000000000000004,4,3.4603043398299196,True
4.5,0.3911111111111111,0.30000000000000004,5,1.5126166432408577,False
4.5,0.3911111111111111,0.30000000000000004,6,2.3238487192451256,True
4.5,0.3911111111111111,0.30000000000000004,7,1.7217302581070255,False
4.5,0.3911111111111111,0.30000000000000004,8,1.8497500800413496,False
4.5,0.3911111111111111,0.30000000000000004,9,1.8845539527490134,True
4.5,0.3911111111111111,0.30000000000000004,10,1.5864032194944022,False
4.5,0.3911111111111111,0.30000000000000004,11,1.9875312968165337,False
4.5,0.3911111111111111,0.30000000000000004,12,2.0837342264577,True
4.5,0.3911111111111111,0.30000000000000004,13,1.6749799131885386,False
4.5,0.3911111111111111,0.30000000000000004,14,1.8346268174279126,False
4.5,0.3911111111111111,0.30000000000000004,15,1.9083803041566905,False
4.5,0.3911111111111111,0.30000000000000004,16,1.475754009821434,False
4.5,0.3911111111111111,0.30000000000000004,17,1.7355023116176964,False
4.5,0.3911111111111111,0.30000000000000004,18,1.8436936834727597,True
4.5,0.3911111111111111,0.30000000000000004,19,2.0961910694912063,True
4.5,0.3911111111111111,0.4,0,1.6026301375108871,False
4.5,0.3911111111111111,0.4,1,1.701309851884322,False
4.5,0.3911111111111111,0.4,2,1.7475199441186071,False
4.5,0.3911111111111111,0.4,3,2.219562248052086,False
4.5,0.3911111111111111,0.4,4,1.9328537657292773,True
4.5,0.3911111111111111,0.4,5,1.5591141195656808,False
4.5,0.3911111111111111,0.4,6,1.7226896344151175,False
4.5,0.3911111111111111,0.4,7,1.9920231661411558,False
4.5,0.3911111111111111,0.4,8,1.9738290151675209,False
4.5,0.3911111111111111,0.4,9,1.8214187183850399,False
4.5,0.3911111111111111,0.4,10,1.7484747425271938,False
4.5,0.3911111111111111,0.4,11,1.7639546048024337,False
4.5,0.3911111111111111,0.4,12,1.779879916970906,False
4.5,0.3911111111111111,0.4,13,2.0290013090192947,False
4.5,0.3911111111111111,0.4,14,2.0480465311685085,False
4.5,0.3911111111111111,0.4,15,1.6448189339662596,False
4.5,0.3911111111111111,0.4,16,2.005138581232548,False
4.5,0.3911111111111111,0.4,17,1.977038715087895,False
4.5,0.3911111111111111,0.4,18,1.8475634510940158,False
4.5,0.3911111111111111,0.4,19,2.025984972121551,False
4.5,0.3911111111111111,0.5,0,2.2200086458800765,False
4.5,0.3911111111111111,0.5,1,2.586691524262091,True
4.5,0.3911111111111111,0.5,2,2.074996580867561,False
4.5,0.3911111111111111,0.5,3,1.856133519687026,False
4.5,0.3911111111111111,0.5,4,2.0436664949166334,False
4.5,0.3911111111111111,0.5,5,2.11084608679412,False
4.5,0.3911111111111111,0.5,6,2.0896237974154315,False
4.5,0.3911111111111111,0.5,7,2.7276860537984735,True
4.5,0.3911111111111111,0.5,8,2.0112560293494703,False
4.5,0.3911111111111111,0.5,9,2.4149715885589993,False
4.5,0.3911111111111111,0.5,10,1.7211571255098483,False
4.5,0.3911111111111111,0.5,11,2.087631332353111,False
4.5,0.3911111111111111,0.5,12,2.2294512783654934,False
4.5,0.3911111111111111,0.5,13,2.085150653886865,False
4.5,0.3911111111111111,0.5,14,1.9964211002004622,False
4.5,0.3911111111111111,0.5,15,2.0331965208652547,False
4.5,0.3911111111111111,0.5,16,2.486458046302347,True
4.5,0.3911111111111111,0.5,17,2.1802762810642053,False
4.5,0.3911111111111111,0.5,18,2.055070225759798,False
4.5,0.3911111111111111,0.5,19,2.9125145390637726,True
4.5,0.44555555555555554,0.0,0,1.9555983870522846,True
4.5,0.44555555555555554,0.0,1,1.6747635440954416,False
4.5,0.44555555555555554,0.0,2,1.6372313585229545,False
4.5,0.44555555555555554,0.0,3,1.5497682913955166,False
4.5,0.44555555555555554,0.0,4,1.6394593660925592,False
4.5,0.44555555555555554,0.0,5,1.7276690065817075,False
4.5,0.44555555555555554,0.0,6,1.6706514856916348,False
4.5,0.44555555555555554,0.0,7,1.6094771402880381,False
4.5,0.44555555555555554,0.0,8,2.5107727665873685,True
4.5,0.44555555555555554,0.0,9,1.8793074172481656,False
4.5,0.44555555555555554,0.0,10,1.496819562751807,False
4.5,0.44555555555555554,0.0,11,2.068250595659637,True
4.5,0.44555555555555554,0.0,12,1.8889030842189745,False
4.5,0.44555555555555554,0.0,13,1.4338261243331005,False
4.5,0.44555555555555554,0.0,14,1.610172374696452,False
4.5,0.44555555555555554,0.0,15,1.8377543105785037,False
4.5,0.44555555555555554,0.0,16,1.852945987178468,False
4.5,0.44555555555555554,0.0,17,1.6041817411985513,False
4.5,0.44555555555555554,0.0,18,1.9329363063880658,False
4.5,0.44555555555555554,0.0,19,1.6759442330422065,False
4.5,0.44555555555555554,0.1,0,1.7399022750724513,False
4.5,0.44555555555555554,0.1,1,1.6352246021360963,False
4.5,0.44555555555555554,0.1,2,1.7009426453957373,False
4.5,0.44555555555555554,0.1,3,1.8013579178108428,True
4.5,0.44555555555555554,0.1,4,1.6959740860535397,False
4.5,0.44555555555555554,0.1,5,1.69856808968958,False
4.5,0.44555555555555554,0.1,6,1.4012545528374813,False
4.5,0.44555555555555554,0.1,7,2.189557476210305,True
4.5,0.44555555555555554,0.1,8,1.8008277847745362,False
4.5,0.44555555555555554,0.1,9,1.4372369941449143,False
4.5,0.44555555555555554,0.1,10,2.3513121654132005,True
4.5,0.44555555555555554,0.1,11,1.6427875107414083,False
4.5,0.44555555555555554,0.1,12,1.595594484396492,False
4.5,0.44555555555555554,0.1,13,1.3094173923297112,False
4.5,0.44555555555555554,0.1,14,1.7562120821055505,False
4.5,0.44555555555555554,0.1,15,1.524347890008666,False
4.5,0.44555555555555554,0.1,16,1.8439320871719147,False
4.5,0.44555555555555554,0.1,17,1.5943677916065466,False
4.5,0.44555555555555554,0.1,18,1.9573755445868444,True
4.5,0.44555555555555554,0.1,19,1.7353212672173395,False
4.5,0.44555555555555554,0.2,0,1.9981924828802502,False
4.5,0.44555555555555554,0.2,1,2.0528876856606635,True
4.5,0.44555555555555554,0.2,2,1.8294169368290163,True
4.5,0.44555555555555554,0.2,3,1.4779432265066492,False
4.5,0.44555555555555554,0.2,4,1.4240497137702262,False
4.5,0.44555555555555554,0.2,5,1.690037130076212,False
4.5,0.44555555555555554,0.2,6,1.6445950355564252,False
4.5,0.44555555555555554,0.2,7,1.682917128568997,False
4.5,0.44555555555555554,0.2,8,1.686957889818808,False
4.5,0.44555555555555554,0.2,9,2.4638944044051003,True
4.5,0.44555555555555554,0.2,10,1.3773214640396914,False
4.5,0.44555555555555554,0.2,11,1.6922356878592835,False
4.5,0.44555555555555554,0.2,12,2.25078038391281,True
4.5,0.44555555555555554,0.2,13,1.693022335511924,False
4.5,0.44555555555555554,0.2,14,1.3535742407140412,False
4.5,0.44555555555555554,0.2,15,1.5278136450872364,False
4.5,0.44555555555555554,0.2,16,1.6400532642084273,False
4.5,0.44555555555555554,0.2,17,1.7026422143275655,False
4.5,0.44555555555555554,0.2,18,2.0979550237805387,False
4.5,0.44555555555555554,0.2,19,1.728898001447005,False
4.5,0.44555555555555554,0.30000000000000004,0,1.8612266747948127,False
4.5,0.44555555555555554,0.30000000000000004,1,1.609280868561586,False
4.5,0.44555555555555554,0.30000000000000004,2,1.6861283883282552,False
4.5,0.44555555555555554,0.30000000000000004,3,1.743051460875061,False
4.5,0.44555555555555554,0.30000000000000004,4,1.5638292093317847,False
4.5,0.44555555555555554,0.30000000000000004,5,1.8268183773285664,False
4.5,0.44555555555555554,0.30000000000000004,6,1.6631031903269475,False
4.5,0.44555555555555554,0.30000000000000004,7,1.5921585383609633,False
4.5,0.44555555555555554,0.30000000000000004,8,1.8969046023841605,False
4.5,0.44555555555555554,0.30000000000000004,9,1.743494798076076,False
4.5,0.44555555555555554,0.30000000000000004,10,1.812433383260722,False
4.5,0.44555555555555554,0.30000000000000004,11,1.5943827807466187,False
4.5,0.44555555555555554,0.30000000000000004,12,2.857848064997022,True
4.5,0.44555555555555554,0.30000000000000004,13,1.8424441212685765,False
4.5,0.44555555555555554,0.30000000000000004,14,1.80510858162142,True
4.5,0.44555555555555554,0.30000000000000004,15,2.380290646726243,True
4.5,0.44555555555555554,0.30000000000000004,16,1.586864140925188,False
4.5,0.44555555555555554,0.30000000000000004,17,1.3648524955055954,False
4.5,0.44555555555555554,0.30000000000000004,18,2.836251030360434,True
4.5,0.44555555555555554,0.30000000000000004,19,1.6570893539731755,False
4.5,0.44555555555555554,0.4,0,1.9158370564309088,False
4.5,0.44555555555555554,0.4,1,2.0269318282582747,False
4.5,0.44555555555555554,0.4,2,2.0351901815016733,False
4.5,0.44555555555555554,0.4,3,2.1496246115890782,False
4.5,0.44555555555555554,0.4,4,1.8493805719435497,False
4.5,0.44555555555555554,0.4,5,2.0987546447717547,False
4.5,0.44555555555555554,0.4,6,2.0684405241441683,False
4.5,0.44555555555555554,0.4,7,1.7423262744746029,False
4.5,0.44555555555555554,0.4,8,2.0811627719563024,False
4.5,0.44555555555555554,0.4,9,1.7428706940834569,False
4.5,0.44555555555555554,0.4,10,2.0292841171090052,True
4.5,0.44555555555555554,0.4,11,2.1103827906548833,False
4.5,0.44555555555555554,0.4,12,1.753479093392074,False
4.5,0.44555555555555554,0.4,13,1.8170645981385172,False
4.5,0.44555555555555554,0.4,14,2.10410285821418,False
4.5,0.44555555555555554,0.4,15,1.8488737630842031,False
4.5,0.44555555555555554,0.4,16,2.0620614156989796,False
4.5,0.44555555555555554,0.4,17,1.9773469408075166,False
4.5,0.44555555555555554,0.4,18,5.577990004987702,True
4.5,0.44555555555555554,0.4,19,1.676184869027908,False
4.5,0.44555555555555554,0.5,0,2.226018959700931,True
4.5,0.44555555555555554,0.5,1,2.254362603095972,False
4.5,0.44555555555555554,0.5,2,1.91766043816968,False
4.5,0.44555555555555554,0.5,3,2.043045190642123,False
4.5,0.44555555555555554,0.5,4,2.1064404154143785,False
4.5,0.44555555555555554,0.5,5,2.4662054447286192,False
4.5,0.44555555555555554,0.5,6,2.0532386853640228,False
4.5,0.44555555555555554,0.5,7,1.9842203341530595,False
4.5,0.44555555555555554,0.5,8,1.9402822921833776,False
4.5,0.44555555555555554,0.5,9,1.9136440770299248,False
4.5,0.44555555555555554,0.5,10,3.425037766622981,True
4.5,0.44555555555555554,0.5,11,2.171921211602509,False
4.5,0.44555555555555554,0.5,12,1.95813006188523,False
4.5,0.44555555555555554,0.5,13,2.049232139096,False
4.5,0.44555555555555554,0.5,14,2.103492417577269,False
4.5,0.44555555555555554,0.5,15,2.1535835278444044,False
4.5,0.44555555555555554,0.5,16,2.793150481184778,True
4.5,0.44555555555555554,0.5,17,1.9003577895557973,False
4.5,0.44555555555555554,0.5,18,2.2751330135541887,False
4.5,0.44555555555555554,0.5,19,2.16332061558679,False
4.5,0.5,0.0,0,1.8905694881734167,False
4.5,0.5,0.0,1,1.997417265605606,True
4.5,0.5,0.0,2,1.9423798620321715,False
4.5,0.5,0.0,3,1.6551931966942475,False
4.5,0.5,0.0,4,1.5794140066624651,False
4.5,0.5,0.0,5,1.5480957749928232,False
4.5,0.5,0.0,6,1.535526555203879,False
4.5,0.5,0.0,7,1.4841772064030032,False
4.5,0.5,0.0,8,1.8070061434856242,False
4.5,0.5,0.0,9,5.6147604989788285,True
4.5,0.5,0.0,10,1.8263296323778186,False
4.5,0.5,0.0,11,1.8743164990460848,False
4.5,0.5,0.0,12,1.77556179398942,False
4.5,0.5,0.0,13,1.628558770064566,False
4.5,0.5,0.0,14,1.4484556780156372,False
4.5,0.5,0.0,15,1.445333709119152,False
4.5,0.5,0.0,16,1.7285098983807266,False
4.5,0.5,0.0,17,1.5760129892915296,False
4.5,0.5,0.0,18,1.720795677257118,False
4.5,0.5,0.0,19,1.5314018438095343,False
4.5,0.5,0.1,0,3.459078709461423,True
4.5,0.5,0.1,1,1.6410195094935507,False
4.5,0.5,0.1,2,1.5384499224645343,False
4.5,0.5,0.1,3,1.7921743096894245,False
4.5,0.5,0.1,4,1.339115214938969,False
4.5,0.5,0.1,5,1.4769497300851788,False
4.5,0.5,0.1,6,1.5768597758062803,False
4.5,0.5,0.1,7,1.6709825040041995,False
4.5,0.5,0.1,8,1.8189445141544405,False
4.5,0.5,0.1,9,1.5936512923750858,False
4.5,0.5,0.1,10,1.7652397371583848,False
4.5,0.5,0.1,11,1.6771034587563365,False
4.5,0.5,0.1,12,1.8908793764405432,True
4.5,0.5,0.1,13,1.5626317445199134,False
4.5,0.5,0.1,14,1.4035625849204647,False
4.5,0.5,0.1,15,1.5714502927452298,False
4.5,0.5,0.1,16,1.6080669376769228,False
4.5,0.5,0.1,17,1.6121744435767467,False
4.5,0.5,0.1,18,1.8777369074024044,False
4.5,0.5,0.1,19,1.6215648993087257,False
4.5,0.5,0.2,0,1.6633853743737406,False
4.5,0.5,0.2,1,1.7341636642826685,True
4.5,0.5,0.2,2,1.5458617772774268,False
4.5,0.5,0.2,3,1.8162207966807633,False
4.5,0.5,0.2,4,1.7596312663976712,False
4.5,0.5,0.2,5,1.5985515274680786,False
4.5,0.5,0.2,6,1.7325598613937057,False
4.5,0.5,0.2,7,2.073311308553933,False
4.5,0.5,0.2,8,1.8918109152691134,False
4.5,0.5,0.2,9,2.117523237016232,True
4.5,0.5,0.2,10,1.779964827022279,False
4.5,0.5,0.2,11,1.7045950342117167,False
4.5,0.5,0.2,12,1.660277991594058,False
4.5,0.5,0.2,13,1.6862981556109402,False
4.5,0.5,0.2,14,1.7581466505289862,False
4.5,0.5,0.2,15,1.6977522360962243,False
4.5,0.5,0.2,16,1.8351059863356254,False
4.5,0.5,0.2,17,2.254501392525926,True
4.5,0.5,0.2,18,1.5598530401701844,False
4.5,0.5,0.2,19,1.549300323916547,False
4.5,0.5,0.30000000000000004,0,1.5249917574540202,False
4.5,0.5,0.30000000000000004,1,1.7040226133486667,False
4.5,0.5,0.30000000000000004,2,1.6617377988045205,False
4.5,0.5,0.30000000000000004,3,2.017208607152153,True
4.5,0.5,0.30000000000000004,4,1.8049681376248616,False
4.5,0.5,0.30000000000000004,5,1.8183030063612693,False
4.5,0.5,0.30000000000000004,6,1.8859220415928601,False
4.5,0.5,0.30000000000000004,7,1.717518506570473,False
4.5,0.5,0.30000000000000004,8,2.2015067320007957,True
4.5,0.5,0.30000000000000004,9,1.7271939016872964,False
4.5,0.5,0.30000000000000004,10,1.9411494853728457,False
4.5,0.5,0.30000000000000004,11,1.9693299558706108,False
4.5,0.5,0.30000000000000004,12,1.659478160675935,False
4.5,0.5,0.30000000000000004,13,1.8088125910498347,False
4.5,0.5,0.30000000000000004,14,2.0628205632539864,False
4.5,0.5,0.30000000000000004,15,2.0670450592948098,False
4.5,0.5,0.30000000000000004,16,2.0444732273551702,False
4.5,0.5,0.30000000000000004,17,1.8979784347483646,False
4.5,0.5,0.30000000000000004,18,2.083214193379256,True
4.5,0.5,0.30000000000000004,19,1.5415698473293966,False
4.5,0.5,0.4,0,2.2542538918202712,False
4.5,0.5,0.4,1,1.9548931016671394,False
4.5,0.5,0.4,2,1.7710400673686033,True
4.5,0.5,0.4,3,1.919245919213243,False
4.5,0.5,0.4,4,2.2141414647153197,False
4.5,0.5,0.4,5,2.540888329840293,True
4.5,0.5,0.4,6,1.6840454447280988,False
4.5,0.5,0.4,7,1.766588841515255,False
4.5,0.5,0.4,8,1.9644754528665986,False
4.5,0.5,0.4,9,1.9407134639889794,False
4.5,0.5,0.4,10,2.1351729184174086,False
4.5,0.5,0.4,11,3.5296713311547867,True
4.5,0.5,0.4,12,1.5723440066755536,False
4.5,0.5,0.4,13,3.543088400607841,True
4.5,0.5,0.4,14,2.115880407886321,False
4.5,0.5,0.4,15,2.050583704322508,False
4.5,0.5,0.4,16,1.8927986777732742,False
4.5,0.5,0.4,17,1.9500850910003371,False
4.5,0.5,0.4,18,1.9817198326688403,False
4.5,0.5,0.4,19,1.801342896307744,False
4.5,0.5,0.5,0,2.143826109717678,False
4.5,0.5,0.5,1,2.2236467597645726,False
4.5,0.5,0.5,2,2.3042359061372557,False
4.5,0.5,0.5,3,3.269416453687172,True
4.5,0.5,0.5,4,2.21140094885462,False
4.5,0.5,0.5,5,2.54822423791685,True
4.5,0.5,0.5,6,2.098017900172998,False
4.5,0.5,0.5,7,1.9467815569087565,False
4.5,0.5,0.5,8,2.1965627962010226,False
4.5,0.5,0.5,9,2.1420396372588497,False
4.5,0.5,0.5,10,2.218631578131368,False
4.5,0.5,0.5,11,3.247764671210093,True
4.5,0.5,0.5,12,2.5662572128468657,False
4.5,0.5,0.5,13,2.3398286121503293,False
4.5,0.5,0.5,14,1.8678941774066549,False
4.5,0.5,0.5,15,2.3237296415221604,False
4.5,0.5,0.5,16,2.1785806784579345,False
4.5,0.5,0.5,17,2.0507021903881073,False
4.5,0.5,0.5,18,2.1579353197524402,False
4.5,0.5,0.5,19,2.488327054739691,True
5.0,0.01,0.0,0,2.447117613015744,True
5.0,0.01,0.0,1,2.0176753729078776,False
5.0,0.01,0.0,2,2.3752695106080424,True
5.0,0.01,0.0,3,2.2435809989288096,True
5.0,0.01,0.0,4,2.1153079711114153,False
5.0,0.01,0.0,5,2.3347444972254965,False
5.0,0.01,0.0,6,1.873350355791951,False
5.0,0.01,0.0,7,2.172675086526666,False
5.0,0.01,0.0,8,2.171014053716521,False
5.0,0.01,0.0,9,3.783474411475172,True
5.0,0.01,0.0,10,2.084403306465054,False
5.0,0.01,0.0,11,2.0237717441931373,False
5.0,0.01,0.0,12,2.138658355717554,False
5.0,0.01,0.0,13,3.5155605047264062,True
5.0,0.01,0.0,14,1.9547340150854722,False
5.0,0.01,0.0,15,2.3380919025469633,False
5.0,0.01,0.0,16,1.870337149737578,False
5.0,0.01,0.0,17,2.301875967657812,False
5.0,0.01,0.0,18,2.0193080812948843,False
5.0,0.01,0.0,19,2.079505544691101,False
5.0,0.01,0.1,0,1.9297210547349064,False
5.0,0.01,0.1,1,2.0128593155344725,False
5.0,0.01,0.1,2,3.642256361400385,True
5.0,0.01,0.1,3,2.14704708519901,False
5.0,0.01,0.1,4,1.9214655709544826,False
5.0,0.01,0.1,5,2.3219368444465402,False
5.0,0.01,0.1,6,2.044456223468031,False
5.0,0.01,0.1,7,1.9286637613541535,False
5.0,0.01,0.1,8,2.099371900764776,False
5.0,0.01,0.1,9,2.268170411716502,False
5.0,0.01,0.1,10,1.9119596282634483,False
5.0,0.01,0.1,11,1.9046809339568738,False
5.0,0.01,0.1,12,2.18445429260001,False
5.0,0.01,0.1,13,2.0186458640616354,False
5.0,0.01,0.1,14,2.386601627646868,False
5.0,0.01,0.1,15,2.1393076500164203,False
5.0,0.01,0.1,16,2.240612219431202,False
5.0,0.01,0.1,17,2.134094847378411,False
5.0,0.01,0.1,18,1.9152031873777202,False
5.0,0.01,0.1,19,1.9674642349954807,False
5.0,0.01,0.2,0,2.0275173897519068,False
5.0,0.01,0.2,1,2.210785394975147,False
5.0,0.01,0.2,2,2.1361480332805876,False
5.0,0.01,0.2,3,2.690898186521885,True
5.0,0.01,0.2,4,1.918386241017905,False
5.0,0.01,0.2,5,2.1757087087790175,False
5.0,0.01,0.2,6,2.1081048375305667,False
5.0,0.01,0.2,7,1.8765156486919918,False
5.0,0.01,0.2,8,3.2342950208010333,True
5.0,0.01,0.2,9,1.9865796030523208,False
5.0,0.01,0.2,10,1.9902283763475543,False
5.0,0.01,0.2,11,2.3194964847490667,False
5.0,0.01,0.2,12,2.3797928565601074,False
5.0,0.01,0.2,13,5.025295782423098,True
5.0,0.01,0.2,14,1.98724309267556,False
5.0,0.01,0.2,15,2.017557486003459,False
5.0,0.01,0.2,16,2.0592134473273207,False
5.0,0.01,0.2,17,2.349955058084415,False
5.0,0.01,0.2,18,2.2572138870926066,False
5.0,0.01,0.2,19,2.113149285264865,False
5.0,0.01,0.30000000000000004,0,2.350754450318991,True
5.0,0.01,0.30000000000000004,1,2.1676074453800522,False
5.0,0.01,0.30000000000000004,2,2.326378662408027,False
5.0,0.01,0.30000000000000004,3,2.2586896096565074,False
5.0,0.01,0.30000000000000004,4,2.121440296534171,False
5.0,0.01,0.30000000000000004,5,2.3347803048380302,False
5.0,0.01,0.30000000000000004,6,2.59636019859901,False
5.0,0.01,0.30000000000000004,7,2.3428577951261986,False
5.0,0.01,0.30000000000000004,8,2.164260696599172,False
5.0,0.01,0.30000000000000004,9,2.274422749721114,False
5.0,0.01,0.30000000000000004,10,2.5223745586563737,True
5.0,0.01,0.30000000000000004,11,2.0742708365327096,False
5.0,0.01,0.30000000000000004,12,2.284115917448559,False
5.0,0.01,0.30000000000000004,13,3.818774704346753,True
5.0,0.01,0.30000000000000004,14,2.5161031027885485,True
5.0,0.01,0.30000000000000004,15,2.1996001914130456,False
5.0,0.01,0.30000000000000004,16,3.2074146552071774,True
5.0,0.01,0.30000000000000004,17,3.5670219666627703,True
5.0,0.01,0.30000000000000004,18,2.2443349557372088,False
5.0,0.01,0.30000000000000004,19,2.4738415441246886,False
5.0,0.01,0.4,0,2.3505876688394687,False
5.0,0.01,0.4,1,2.3445080736194757,False
5.0,0.01,0.4,2,2.4388557229268746,False
5.0,0.01,0.4,3,2.54271749946702,False
